# myabc 笔形辅助码数据表（字 -> 笔形码，横1 竖2 撇3 捺4 折5，取前两笔）
#
# 数据来源与 License：
#   本表的笔画顺序原始数据取自 cnchar-order（https://github.com/theajack/cnchar，
#   npm 包 cnchar-order@3.2.6，MIT License，Copyright (c) theajack）。
#   转换方法（详见 docs/decisions/_debt-log.md 2026-09-12）：
#   1. 从 cnchar-order 的 char_stroke_codes 表取每个字的完整笔画顺序（26 个字母
#      分别对应 25 种具体笔画，字母含义已从源码 stroke-table 精确核实，非猜测）。
#   2. 取每个字的前两笔（单笔字只有一笔），按下表归并成智能ABC/郑码惯用的
#      五笔形分类：
#        横(j)、提(i)             -> 1（提归入横，五笔形分类惯例）
#        竖(f)                    -> 2
#        撇(s)                    -> 3
#        点(k)、点2(d)、捺(l)     -> 4（点归入捺）
#        其余（横折/竖折/横钩/竖钩/横撇/竖提/撇折/弯钩/竖弯钩等一切带转折的
#        笔画，源数据里统一标注 type=折笔）-> 5
#   覆盖 cnchar-order 原始数据的全部 6939 个单字条目。
#
# 格式：每行 "<字><TAB><笔形码>"，'#' 开头整行是注释，空行跳过。BihuoTable 对
# 未收录的字一律放行（fail-open，不参与筛选），所以覆盖不到的字不会被误伤。

苁	12
苄	12
苇	12
苈	12
苊	12
苋	12
苌	12
苍	12
苎	12
苏	12
苑	12
苒	12
苓	12
苔	12
苕	12
苗	12
苘	12
苛	12
苜	12
苞	12
苟	12
苠	12
苡	12
苣	12
苤	12
若	12
苦	12
苫	12
苯	12
英	12
苴	12
苷	12
苹	12
苻	12
茁	12
茂	12
范	12
茄	12
茅	12
茆	12
茇	12
茈	12
茉	12
茌	12
茎	12
茏	12
茑	12
茔	12
茕	12
茗	12
茚	12
茛	12
茜	12
茧	12
茨	12
茫	12
茬	12
茭	12
茯	12
茱	12
茳	12
茴	12
茵	12
茶	12
茸	12
茹	12
茺	12
茼	12
荀	12
荃	12
荆	12
荇	12
草	12
荏	12
荐	12
荑	12
荒	12
荔	12
荚	12
荛	12
荜	12
荞	12
荟	12
荠	12
荡	12
荣	12
荤	12
荥	12
荦	12
荧	12
荨	12
荩	12
荪	12
荫	12
荬	12
荭	12
荮	12
药	12
荷	12
荸	12
荻	12
荼	12
荽	12
莅	12
莆	12
莉	12
莎	12
莒	12
莓	12
莘	12
莛	12
莜	12
莞	12
莠	12
莨	12
莩	12
莪	12
莫	12
莰	12
莱	12
莲	12
莳	12
莴	12
莶	12
获	12
莸	12
莹	12
莺	12
莼	12
莽	12
菀	12
菁	12
菂	12
菅	12
菇	12
菊	12
菌	12
菏	12
菔	12
菖	12
菘	12
菜	12
菝	12
菟	12
菠	12
菡	12
菥	12
菩	12
菪	12
菰	12
菱	12
菲	12
菸	12
菹	12
菽	12
萁	12
萃	12
萄	12
萆	12
萋	12
萌	12
萍	12
萎	12
萏	12
萑	12
萘	12
萜	12
萝	12
萤	12
营	12
萦	12
萧	12
萨	12
萩	12
萱	12
萸	12
萼	12
落	12
葆	12
葑	12
著	12
葙	12
葚	12
葛	12
葜	12
葡	12
董	12
葩	12
葫	12
葬	12
葭	12
葱	12
葳	12
葵	12
葶	12
葸	12
葺	12
蒂	12
蒇	12
蒈	12
蒉	12
蒋	12
蒌	12
蒎	12
蒗	12
蒙	12
蒜	12
蒡	12
蒯	12
蒲	12
蒴	12
蒸	12
蒹	12
蒺	12
蒽	12
蒿	12
蓁	12
蓄	12
蓉	12
蓊	12
蓍	12
蓐	12
蓑	12
蓓	12
蓖	12
蓝	12
蓟	12
蓠	12
蓢	12
蓣	12
蓥	12
蓦	12
蓬	12
蓰	12
蓼	12
蓿	12
蔌	12
蔑	12
蔓	12
蔗	12
蔚	12
蔟	12
蔡	12
蔫	12
蔬	12
蔷	12
蔸	12
蔹	12
蔺	12
蔻	12
蔼	12
蔽	12
蕃	12
蕈	12
蕉	12
蕊	12
蕖	12
蕗	12
蕙	12
蕞	12
蕤	12
蕨	12
蕲	12
蕴	12
蕹	12
蕺	12
蕻	12
蕾	12
薄	12
薅	12
薇	12
薏	12
薛	12
薜	12
薤	12
薨	12
薪	12
薮	12
薯	12
薰	12
薷	12
薹	12
藁	12
藉	12
藏	12
藐	12
藓	12
藕	12
藜	12
藠	12
藤	12
藩	12
藻	12
藿	12
蘅	12
蘑	12
蘖	12
蘧	12
蘩	12
蘸	12
蘼	12
虍	21
虎	21
虏	21
虐	21
虑	21
虔	21
虚	21
虞	21
虢	34
虫	25
虬	25
虮	25
虱	53
虹	25
虺	13
虻	25
虼	25
虽	25
虾	25
虿	15
蚀	35
蚁	25
蚂	25
蚊	25
蚋	25
蚌	25
蚍	25
蚓	25
蚕	11
蚜	25
蚝	25
蚣	25
蚤	54
蚧	25
蚨	25
蚩	52
蚪	25
蚬	25
蚯	25
蚰	25
蚱	25
蚴	25
蚵	25
蚶	25
蚺	25
蛀	25
蛄	25
蛆	25
蛇	25
蛉	25
蛊	25
蛋	52
蛎	25
蛏	25
蛐	25
蛑	25
蛔	25
蛘	25
蛙	25
蛛	25
蛞	25
蛟	25
蛤	25
蛩	12
蛭	25
蛮	41
蛰	15
蛱	25
蛲	25
蛳	25
蛴	25
蛸	25
蛹	25
蛾	25
蜀	25
蜂	25
蜃	13
蜇	15
蜈	25
蜉	25
蜊	25
蜍	25
蜒	25
蜓	25
蜕	25
蜗	25
蜘	25
蜚	21
蜜	44
蜞	25
蜡	25
蜢	25
蜣	25
蜥	25
蜩	25
蜮	25
蜱	25
蜴	25
蜷	25
蜻	25
蜾	25
蜿	25
蝇	25
蝈	25
蝉	25
蝌	25
蝎	25
蝓	25
蝗	25
蝙	25
蝠	25
蝣	25
蝤	25
蝥	54
蝮	25
蝰	25
蝴	25
蝶	25
蝻	25
蝼	25
蝽	25
蝾	25
螂	25
螃	25
螅	25
螈	25
螋	25
融	12
螓	25
螗	25
螟	25
螨	25
螫	12
螬	25
螭	25
螯	11
螳	25
螵	25
螺	25
螽	35
蟀	25
蟆	25
蟊	54
蟋	25
蟑	25
蟒	25
蟓	25
蟛	25
蟠	25
蟥	25
蟪	25
蟮	25
蟹	35
蟾	25
蠃	41
蠊	25
蠓	25
蠕	25
蠖	25
蠛	25
蠡	55
蠢	11
蠲	43
蠹	12
蠼	25
血	32
衄	32
衅	32
行	33
衍	33
衔	33
街	33
衙	33
衡	33
衢	33
衣	41
补	45
表	11
衩	45
衫	45
衬	45
衮	41
衰	41
衲	45
衷	41
衽	45
衾	34
衿	45
袁	12
袂	45
袄	45
袅	35
袈	53
袋	32
袍	45
袒	45
袖	45
袜	45
袢	45
袤	41
被	45
袭	13
袱	45
袷	45
袼	45
裁	12
裂	13
装	41
裆	45
裉	45
裎	45
裒	41
裔	41
裕	45
裘	12
裙	45
裟	44
裢	45
裣	45
裤	45
裥	45
裨	45
裰	45
裱	45
裳	24
裴	21
裸	45
裹	41
裼	45
製	31
裾	45
褂	45
褊	45
褐	45
褒	41
褓	45
褙	45
褚	45
褛	45
褡	45
褥	45
褪	45
褫	45
褰	44
褴	45
褶	45
襁	45
襄	41
襞	51
襟	45
襦	45
襻	45
西	12
要	12
覃	12
覆	12
见	25
观	54
规	11
觅	34
视	45
觇	21
览	22
觉	44
觊	25
觋	12
觌	12
觎	34
觏	11
觐	12
觑	21
角	35
觖	35
觚	35
觜	21
觞	35
解	35
觥	35
触	35
觫	35
觯	35
觳	12
言	41
訇	35
託	41
註	41
訾	21
詈	25
詹	35
誉	44
誊	43
誓	15
謇	44
謦	12
警	12
譬	51
计	45
订	45
讣	45
认	45
讥	45
讦	45
讧	45
讨	45
让	45
讪	45
讫	45
训	45
议	45
讯	45
记	45
讲	45
讳	45
讴	45
讵	45
讶	45
讷	45
许	45
讹	45
论	45
讼	45
讽	45
设	45
访	45
诀	45
证	45
诂	45
诃	45
评	45
诅	45
识	45
诈	45
诉	45
诊	45
诋	45
诌	45
词	45
诎	45
诏	45
译	45
诒	45
诓	45
诔	45
试	45
诖	45
诗	45
诘	45
诙	45
诚	45
诛	45
诜	45
话	45
诞	45
诟	45
诠	45
诡	45
询	45
诣	45
诤	45
该	45
详	45
诧	45
诨	45
诩	45
诫	45
诬	45
语	45
诮	45
误	45
诰	45
诱	45
诲	45
诳	45
说	45
诵	45
诶	45
请	45
诸	45
诹	45
诺	45
读	45
诼	45
诽	45
课	45
诿	45
谀	45
谁	45
谂	45
调	45
谄	45
谅	45
谆	45
谇	45
谈	45
谊	45
谋	45
谌	45
谍	45
谎	45
谏	45
谐	45
谑	45
谒	45
谓	45
谔	45
谕	45
谖	45
谗	45
谘	45
谙	45
谚	45
谛	45
谜	45
谝	45
谞	45
谟	45
谠	45
谡	45
谢	45
谣	45
谤	45
谥	45
谦	45
谧	45
谨	45
谩	45
谪	45
谫	45
谬	45
谭	45
谮	45
谯	45
谰	45
谱	45
谲	45
谳	45
谴	45
谵	45
谶	45
谷	34
豁	44
豆	12
豇	12
豉	12
豌	12
豕	13
豚	35
象	35
豢	43
豪	41
豫	54
豳	21
豸	34
豹	34
豺	34
貂	34
貅	34
貉	34
貊	34
貌	34
貔	34
貘	34
贇	41
贝	25
贞	21
负	35
贠	54
贡	12
财	25
责	11
贤	22
败	25
账	25
货	32
质	33
贩	25
贪	34
贫	34
贬	25
购	25
贮	25
贯	55
贰	11
贱	25
贲	12
贳	12
贴	25
贵	25
贶	25
贷	32
贸	35
费	51
贺	53
贻	25
贼	25
贽	15
贾	12
贿	25
赀	21
赁	32
赂	25
赃	25
资	41
赅	25
赆	25
赇	25
赈	25
赉	14
赊	25
赋	25
赌	25
赍	12
赎	25
赏	24
赐	25
赓	41
赔	25
赕	25
赖	12
赘	11
赙	25
赚	25
赛	44
赜	12
赝	13
赞	31
赟	41
赠	25
赡	25
赢	41
赣	41
赤	12
赦	12
赧	12
赫	12
赭	12
走	12
赳	12
赴	12
赵	12
赶	12
起	12
趁	12
趄	12
超	12
越	12
趋	12
趑	12
趔	12
趟	12
趣	12
趱	12
足	25
趴	25
趵	25
趸	15
趺	25
趼	25
趾	25
趿	25
跃	25
跄	25
跆	25
跋	25
跌	25
跎	25
跏	25
跑	25
跖	25
跗	25
跚	25
跛	25
距	25
跞	25
跟	25
跣	25
跤	25
跨	25
跪	25
跫	12
跬	25
路	25
跳	25
践	25
跶	25
跷	25
跸	25
跹	25
跺	25
跻	25
跽	25
踅	15
踉	25
踊	25
踌	25
踏	25
踔	25
踝	25
踞	25
踟	25
踢	25
踣	25
踩	25
踪	25
踬	25
踮	25
踯	25
踱	25
踵	25
踹	25
踺	25
踽	25
蹀	25
蹁	25
蹂	25
蹄	25
蹇	44
蹈	25
蹉	25
蹊	25
蹋	25
蹑	25
蹒	25
蹙	13
蹚	25
蹦	25
蹩	43
蹬	25
蹭	25
蹯	25
蹰	25
蹲	25
蹴	25
蹶	25
蹼	25
蹿	25
躁	25
躅	25
躇	25
躏	25
躐	25
躔	25
躜	25
躞	25
身	32
躬	32
躯	32
躲	32
躺	32
軎	12
车	15
轧	15
轨	15
轩	15
轫	15
转	15
轭	15
轮	15
软	15
轰	15
轱	15
轲	15
轳	15
轴	15
轵	15
轶	15
轷	15
轸	15
轹	15
轺	15
轻	15
轼	15
载	12
轾	15
轿	15
辁	15
辂	15
较	15
辄	15
辅	15
辆	15
辇	11
辈	21
辉	24
辊	15
辋	15
辍	15
辎	15
辏	15
辐	15
辑	15
输	15
辔	55
辕	15
辖	15
辗	15
辘	15
辙	15
辚	15
辛	41
辜	12
辞	31
辟	51
辣	41
辨	41
辩	41
辫	41
辰	13
辱	13
边	53
辽	55
达	13
迁	31
迂	11
迄	31
迅	51
过	15
迈	15
迎	35
运	11
近	33
迓	15
返	33
迕	31
还	13
这	41
进	11
远	11
违	11
连	15
迟	51
迢	53
迤	31
迥	25
迦	53
迨	54
迩	35
迪	25
迫	32
迭	31
迮	31
述	12
迳	54
迷	43
迸	43
迹	41
追	32
退	51
送	43
适	31
逃	34
逄	35
逅	33
逆	43
选	31
逊	55
逋	12
逍	24
透	31
逐	13
逑	15
递	43
途	34
逖	35
逗	12
通	54
逛	35
逝	15
逞	25
速	12
造	31
逡	54
逢	35
逦	12
逭	44
逮	51
逯	51
逵	12
逶	31
逸	35
逻	25
逼	12
逾	34
遁	33
遂	43
遄	25
遇	25
遍	45
遏	25
遐	51
遑	32
遒	43
道	43
遗	25
遘	11
遛	35
遢	25
遣	25
遥	34
遨	11
遭	12
遮	41
遴	43
遵	43
遽	21
避	51
邀	32
邂	35
邃	44
邈	34
邋	55
邑	25
邓	54
邕	55
邗	11
邙	41
邛	12
邝	41
邡	41
邢	11
那	51
邦	11
邨	15
邪	15
邬	35
邮	25
邯	12
邰	54
邱	32
邳	13
邴	12
邵	53
邶	21
邸	35
邹	35
邺	22
邻	34
邾	31
郁	13
郄	34
郅	15
郇	35
郊	41
郎	45
郏	14
郐	34
郑	43
郓	45
郗	34
郛	34
郜	31
郝	12
郡	51
郢	25
郦	12
郧	25
部	41
郫	32
郭	41
郯	43
郴	12
郸	43
都	12
郾	12
鄂	25
鄄	12
鄙	25
鄞	12
鄠	14
鄢	12
鄣	41
鄯	43
鄱	34
鄹	12
酃	14
酆	21
酉	12
酊	12
酋	43
酌	12
配	12
酎	12
酏	12
酐	12
酒	44
酗	12
酚	12
酝	12
酞	12
酡	12
酢	12
酣	12
酤	12
酥	12
酩	12
酪	12
酬	12
酮	12
酯	12
酰	12
酱	41
酲	12
酴	12
酵	12
酶	12
酷	12
酸	12
酹	12
酽	12
酾	12
酿	12
醅	12
醇	12
醉	12
醋	12
醌	12
醍	12
醐	12
醑	12
醒	12
醚	12
醛	12
醢	12
醣	12
醪	12
醭	12
醮	12
醯	12
醴	12
醵	12
醺	12
釆	34
采	34
釉	34
释	34
里	25
重	31
野	25
量	25
金	34
釜	34
鉴	22
銎	12
銮	41
鋆	12
鋈	44
鋐	34
錤	34
錾	15
鍪	54
鎏	44
鏊	11
鏖	41
鐾	51
鑫	34
钅	31
钆	31
钇	31
针	31
钉	31
钊	31
钋	31
钌	31
钍	31
钎	31
钏	31
钐	31
钒	31
钓	31
钔	31
钕	31
钗	31
钙	31
钚	31
钛	31
钜	31
钝	31
钞	31
钟	31
钠	31
钡	31
钢	31
钣	31
钤	31
钥	31
钦	31
钧	31
钨	31
钩	31
钪	31
钫	31
钬	31
钭	31
钮	31
钯	31
钰	31
钱	31
钲	31
钳	31
钴	31
钵	31
钶	31
钷	31
钸	31
钹	31
钺	31
钻	31
钼	31
钽	31
钾	31
钿	31
铀	31
铁	31
铂	31
铃	31
铄	31
铅	31
铆	31
铈	31
铉	31
铊	31
铋	31
铌	31
铍	31
铎	31
铐	31
铑	31
铒	31
铕	31
铖	31
铗	31
铘	31
铙	31
铛	31
铜	31
铝	31
铞	31
铟	31
铠	31
铡	31
铢	31
铣	31
铤	31
铥	31
铧	31
铨	31
铩	31
铪	31
铫	31
铬	31
铭	31
铮	31
铯	31
铰	31
铱	31
铲	31
铳	31
铴	31
铵	31
银	31
铷	31
铸	31
铹	31
铺	31
铼	31
铽	31
链	31
铿	31
销	31
锁	31
锂	31
锃	31
锄	31
锅	31
锆	31
锇	31
锈	31
锉	31
锊	31
锋	31
锌	31
锍	31
锎	31
锏	31
锐	31
锑	31
锒	31
锓	31
锔	31
锕	31
锖	31
锗	31
锘	31
错	31
锚	31
锛	31
锝	31
锞	31
锟	31
锡	31
锢	31
锣	31
锤	31
锥	31
锦	31
锨	31
锩	31
锪	31
锫	31
锬	31
锭	31
键	31
锯	31
锰	31
锱	31
锲	31
锴	31
锵	31
锶	31
锷	31
锸	31
锹	31
锺	31
锻	31
锼	31
锾	31
锿	31
镀	31
镁	31
镂	31
镄	31
镅	31
镆	31
镇	31
镉	31
镊	31
镌	31
镍	31
镎	31
镏	31
镐	31
镑	31
镒	31
镓	31
镔	31
镕	31
镖	31
镗	31
镘	31
镙	31
镛	31
镜	31
镝	31
镞	31
镟	31
镡	31
镢	31
镣	31
镤	31
镥	31
镦	31
镧	31
镨	31
镩	31
镪	31
镫	31
镬	31
镭	31
镯	31
镰	31
镱	31
镲	31
镳	31
镶	31
长	31
门	42
闩	42
闪	42
闫	42
闭	42
问	42
闯	42
闰	42
闱	42
闲	42
闳	42
间	42
闵	42
闶	42
闷	42
闸	42
闹	42
闺	42
闻	42
闼	42
闽	42
闾	42
闿	42
阀	42
阁	42
阂	42
阃	42
阄	42
阅	42
阆	42
阈	42
阉	42
阊	42
阋	42
阌	42
阍	42
阎	42
阏	42
阐	42
阑	42
阒	42
阔	42
阕	42
阖	42
阗	42
阙	42
阚	42
阜	32
队	52
阡	52
阢	52
阪	52
阮	52
阱	52
防	52
阳	52
阴	52
阵	52
阶	52
阻	52
阼	52
阽	52
阿	52
陀	52
陂	52
附	52
际	52
陆	52
陇	52
陈	52
陉	52
陋	52
陌	52
降	52
限	52
陔	52
陕	52
陛	52
陞	52
陟	52
陡	52
院	52
除	52
陧	52
陨	52
险	52
陪	52
陬	52
陲	52
陴	52
陵	52
陶	52
陷	52
隅	52
隆	52
隈	52
隋	52
隍	52
随	52
隐	52
隔	52
隗	52
隘	52
隙	52
障	52
隧	52
隰	52
隳	52
隶	51
隹	32
隼	32
隽	32
难	54
雀	23
雁	13
雄	13
雅	15
集	32
雇	45
雉	31
雌	21
雍	41
雎	25
雏	35
雒	35
雕	35
雠	32
雨	12
雩	14
雪	14
雯	14
雳	14
零	14
雷	14
雹	14
雾	14
需	14
霁	14
霄	14
霆	14
震	14
霈	14
霉	14
霍	14
霎	14
霏	14
霑	14
霓	14
霖	14
霜	14
霞	14
霪	14
霭	14
霰	14
露	14
霸	14
霹	14
霾	14
青	11
靓	11
靖	41
静	11
靛	11
非	21
靠	31
靡	41
面	13
靥	13
革	12
靳	12
靴	12
靶	12
靼	12
鞅	12
鞋	12
鞍	12
鞑	12
鞒	12
鞔	12
鞘	12
鞠	12
鞣	12
鞫	12
鞭	12
鞯	12
鞲	12
鞴	12
韡	52
韦	11
韧	11
韩	12
韪	25
韫	11
韬	11
韭	21
音	41
韵	41
韶	41
頔	25
頫	34
页	13
顶	15
顷	15
顸	11
项	12
顺	32
须	33
顼	11
顽	11
顾	13
顿	15
颀	33
颁	34
颂	34
颃	41
预	54
颅	21
领	34
颇	53
颈	54
颉	12
颊	14
颌	34
颍	35
颏	41
颐	12
频	21
颓	31
颔	34
颖	35
颗	25
题	25
颚	25
颛	25
颜	41
额	44
颞	12
颟	12
颠	12
颡	54
颢	25
颤	41
颥	14
颦	21
颧	12
风	35
飏	35
飑	35
飒	41
飓	35
飕	35
飘	12
飙	13
飚	35
飞	53
食	34
飧	35
飨	55
餍	13
餐	21
餮	13
饔	41
饕	25
饥	35
饧	35
饨	35
饩	35
饪	35
饫	35
饬	35
饭	35
饮	35
饯	35
饰	35
饱	35
饲	35
饴	35
饵	35
饶	35
饷	35
饸	35
饹	35
饺	35
饼	35
饽	35
饿	35
馀	35
馁	35
馃	35
馄	35
馅	35
馆	35
馇	35
馈	35
馊	35
馋	35
馍	35
馏	35
馐	35
馑	35
馒	35
馓	35
馔	35
馕	35
首	43
馗	35
馘	43
香	31
馡	31
馥	31
馨	12
马	55
驭	55
驮	55
驯	55
驰	55
驱	55
驳	55
驴	55
驵	55
驶	55
驷	55
驸	55
驹	55
驺	55
驻	55
驼	55
驽	53
驾	53
驿	55
骀	55
骁	55
骂	25
骄	55
骅	55
骆	55
骇	55
骈	55
骊	55
骋	55
验	55
骏	55
骐	55
骑	55
骒	55
骓	55
骖	55
骗	55
骘	52
骚	55
骛	54
骜	11
骝	55
骞	44
骟	55
骠	55
骡	55
骢	55
骣	55
骤	55
骥	55
骧	55
骨	25
骰	25
骱	25
骶	25
骷	25
骸	25
骺	25
骼	25
髀	25
髁	25
髂	25
髅	25
髋	25
髌	25
髑	25
髓	25
高	41
髟	12
髡	12
髦	12
髫	12
髭	12
髯	12
髹	12
髻	12
鬃	12
鬈	12
鬏	12
鬓	12
鬟	12
鬣	12
鬯	34
鬲	12
鬻	51
鬼	32
魁	32
魂	11
魃	32
魄	32
魅	32
魇	13
魈	32
魉	32
魍	32
魏	31
魑	32
魔	41
鱀	51
鱼	35
鱿	35
鲁	35
鲂	35
鲅	35
鲆	35
鲇	35
鲈	35
鲋	35
鲍	35
鲎	44
鲐	35
鲑	35
鲒	35
鲔	35
鲕	35
鲚	35
鲛	35
鲜	35
鲞	43
鲟	35
鲠	35
鲡	35
鲢	35
鲣	35
鲤	35
鲥	35
鲦	35
鲧	35
鲨	44
鲩	35
鲫	35
鲭	35
鲮	35
鲰	35
鲱	35
鲲	35
鲳	35
鲴	35
鲵	35
鲶	35
鲷	35
鲸	35
鲺	35
鲻	35
鲼	35
鲽	35
鳃	35
鳄	35
鳅	35
鳆	35
鳇	35
鳊	35
鳋	35
鳌	11
鳍	35
鳎	35
鳏	35
鳐	35
鳓	35
鳔	35
鳕	35
鳖	43
鳗	35
鳘	31
鳙	35
鳜	35
鳝	35
鳞	35
鳟	35
鳢	35
鸟	35
鸠	35
鸡	54
鸢	15
鸣	25
鸥	13
鸦	15
鸨	35
鸩	45
鸪	12
鸫	15
鸬	21
鸭	25
鸮	25
鸯	25
鸱	35
鸲	35
鸳	35
鸵	35
鸶	55
鸷	15
鸸	13
鸹	31
鸺	32
鸽	34
鸾	41
鸿	44
鹀	12
鹁	12
鹂	12
鹃	25
鹄	31
鹅	31
鹆	34
鹇	42
鹈	43
鹉	11
鹊	12
鹋	12
鹌	13
鹎	32
鹏	35
鹑	41
鹕	12
鹗	25
鹘	25
鹚	43
鹛	52
鹜	54
鹞	34
鹣	43
鹤	45
鹦	25
鹧	41
鹨	54
鹩	13
鹪	32
鹫	41
鹬	54
鹭	25
鹮	25
鹰	41
鹱	35
鹳	12
鹾	21
鹿	41
麂	41
麇	41
麈	41
麋	41
麒	41
麓	12
麝	41
麟	41
麦	11
麴	12
麸	11
麻	41
麽	41
麾	41
黄	12
黉	44
黍	31
黎	31
黏	31
黑	25
黔	25
默	25
黛	32
黜	25
黝	25
黟	25
黠	25
黢	25
黥	25
黧	31
黩	25
黪	25
黯	25
黹	22
黻	22
黼	22
黾	25
鼋	11
鼍	25
鼎	25
鼐	53
鼓	12
鼗	34
鼙	12
鼠	32
鼢	32
鼬	32
鼯	32
鼷	32
鼹	32
鼻	32
鼽	32
鼾	32
齄	32
齉	32
齐	41
齑	41
齿	21
龀	21
龃	21
龄	21
龅	21
龆	21
龇	21
龈	21
龉	21
龊	21
龋	21
龌	21
龑	41
龙	13
龚	13
龛	34
龟	35
龠	34
龢	34
